web-scraper-order,web-scraper-start-url,news-link,news-link-href
"1677582851-783","https://turnbackhoax.id/page/77","[SALAH] Akun Whatsapp Bupati Kabupaten Blitar Rini Syarifah “+6281233187768”","https://turnbackhoax.id/2022/04/26/salah-akun-whatsapp-bupati-kabupaten-blitar-rini-syarifah-6281233187768/"
"1677582851-784","https://turnbackhoax.id/page/77","[SALAH] Akun WhatsApp Wali Kota Probolinggo Hadi Zainal Abidin “083193960715”","https://turnbackhoax.id/2022/04/26/salah-akun-whatsapp-wali-kota-probolinggo-hadi-zainal-abidin-083193960715/"
"1677582851-785","https://turnbackhoax.id/page/77","[SALAH] Surat Panggilan Test Calon Pegawai PLN Lokasi Denpasar","https://turnbackhoax.id/2022/04/26/salah-surat-panggilan-test-calon-pegawai-pln-lokasi-denpasar/"
"1677582851-786","https://turnbackhoax.id/page/77","[SALAH] Webinar Nasional Kriteria Penerima Bansos Oleh Pusdatin Kemensos RI","https://turnbackhoax.id/2022/04/26/salah-webinar-nasional-kriteria-penerima-bansos-oleh-pusdatin-kemensos-ri/"
"1677582851-787","https://turnbackhoax.id/page/77","[SALAH] Infografis Imbauan Pelaporan Jika PNS Sebar Ujaran Kebencian dan Intoleransi","https://turnbackhoax.id/2022/04/26/salah-infografis-imbauan-pelaporan-jika-pns-sebar-ujaran-kebencian-dan-intoleransi/"
"1677582851-788","https://turnbackhoax.id/page/77","[SALAH] Pesan Whatsapp Shopee Beri Cashback/Voucher Belanja Rp 3 Juta","https://turnbackhoax.id/2022/04/26/salah-pesan-whatsapp-shopee-beri-cashback-voucher-belanja-rp-3-juta/"
"1677582851-789","https://turnbackhoax.id/page/77","[SALAH] Akun Facebook Bupati Tana Tidung “Ibrahim Ali”","https://turnbackhoax.id/2022/04/26/salah-akun-facebook-bupati-tana-tidung-ibrahim-ali/"
"1677582851-790","https://turnbackhoax.id/page/77","[SALAH] “pesawat C17 milik militer Inggris terbang di atas gedung kota London”","https://turnbackhoax.id/2022/04/26/salah-pesawat-c17-milik-militer-inggris-terbang-di-atas-gedung-kota-london/"
"1677582851-791","https://turnbackhoax.id/page/77","[SALAH] Putusan Mahkamah Agung Republik Indonesia Nomor 31 P/HUM/2022 menyatakan Pandemi Covid-19 telah berakhir","https://turnbackhoax.id/2022/04/26/salah-putusan-mahkamah-agung-republik-indonesia-nomor-31-p-hum-2022-menyatakan-pandemi-covid-19-telah-berakhir/"
"1677582851-792","https://turnbackhoax.id/page/77","[SALAH] Gambar Tangkapan Layar Artikel “Ma’ruf Amin: ajak orang berharta bantu negara hilangkan bahaya kemiskinan tapi jangan musingin pemerintah”","https://turnbackhoax.id/2022/04/26/salah-gambar-tangkapan-layar-artikel-maruf-amin-ajak-orang-berharta-bantu-negara-hilangkan-bahaya-kemiskinan-tapi-jangan-musingin-pemerintah/"
"1677582851-793","https://turnbackhoax.id/page/77","[SALAH] Gambar Tangkapan Layar Artikel Kompas.com “Ma’ruf Amin diusulkan jadi bapak pendeta”","https://turnbackhoax.id/2022/04/26/salah-gambar-tangkapan-layar-artikel-kompas-com-maruf-amin-diusulkan-jadi-bapak-pendeta/"
"1677582851-794","https://turnbackhoax.id/page/77","[SALAH] Video Megawati Ingin Merombak Pancasila","https://turnbackhoax.id/2022/04/25/salah-video-megawati-ingin-merombak-pancasila/"
"1677582851-795","https://turnbackhoax.id/page/77","[SALAH] Habis makan kepiting jangan Minum susu, dan makan pisang,
bisa jadi RACUN","https://turnbackhoax.id/2022/04/25/salah-habis-makan-kepiting-jangan-minum-susu-dan-makan-pisangbisa-jadi-racun/"
"1677582851-796","https://turnbackhoax.id/page/77","[SALAH] Permata Bank Menawarkan Pinjaman Dana Tanpa Agunan/Survey Melalui SMS","https://turnbackhoax.id/2022/04/25/salah-permata-bank-menawarkan-pinjaman-dana-tanpa-agunan-survey-melalui-sms/"
"1677582851-797","https://turnbackhoax.id/page/77","[SALAH] Gambar Tangkapan Layar Artikel Suara.com “Luhut : Saya yakin rakyat mendukung 3 periode , Yang tidak Mendukung Pasti Aqee Saja.”","https://turnbackhoax.id/2022/04/24/salah-gambar-tangkapan-layar-artikel-suara-com-luhut-saya-yakin-rakyat-mendukung-3-periode-yang-tidak-mendukung-pasti-aqee-saja/"
"1677582851-798","https://turnbackhoax.id/page/77","[SALAH] Pemberian Hadiah Rp40 Juta dari TikTok Kepada Pengguna","https://turnbackhoax.id/2022/04/24/salah-pemberian-hadiah-rp40-juta-dari-tiktok-kepada-pengguna/"
"1677582851-799","https://turnbackhoax.id/page/77","[SALAH] Hypnic Jerk Terjadi Karena Darah Dan Jantung Berhenti Dan Menyebabkan Kematian","https://turnbackhoax.id/2022/04/23/salah-hypnic-jerk-terjadi-karena-darah-dan-jantung-berhenti-dan-menyebabkan-kematian/"
"1677582851-800","https://turnbackhoax.id/page/77","[SALAH] Gambar Tangkapan Layar Artikel CNBC “Luhut : Jawa Barat Pasti Mendukung 3 Periode!”","https://turnbackhoax.id/2022/04/22/salah-gambar-tangkapan-layar-artikel-cnbc-luhut-jawa-barat-pasti-mendukung-3-periode/"
"1677582854-801","https://turnbackhoax.id/page/76","[SALAH] Foto Sampul Majalah Time Berwajah Volodymyr Zelensky","https://turnbackhoax.id/2022/04/28/salah-foto-sampul-majalah-time-berwajah-volodymyr-zelensky/"
"1677582854-802","https://turnbackhoax.id/page/76","[SALAH] Video Kepadatan Arus Mudik Jelang Lebaran 2022 di Tol Cikampek Arah Luar Jakarta","https://turnbackhoax.id/2022/04/28/salah-video-kepadatan-arus-mudik-jelang-lebaran-2022-di-tol-cikampek-arah-luar-jakarta/"
"1677582854-803","https://turnbackhoax.id/page/76","[SALAH] Foto Baliho “PDI-P TIDAK BUTUH SUARA UMAT ISLAM”","https://turnbackhoax.id/2022/04/28/salah-foto-baliho-pdi-p-tidak-butuh-suara-umat-islam/"
"1677582854-804","https://turnbackhoax.id/page/76","[SALAH] Putri duyung nyata ditemukan di Afrika","https://turnbackhoax.id/2022/04/28/salah-putri-duyung-nyata-ditemukan-di-afrika/"
"1677582854-805","https://turnbackhoax.id/page/76","[SALAH] Foto Seorang Anak Ukraina Melempar Batu ke Tank Tentara Rusia","https://turnbackhoax.id/2022/04/27/salah-foto-seorang-anak-ukraina-melempar-batu-ke-tank-tentara-rusia/"
"1677582854-806","https://turnbackhoax.id/page/76","[SALAH] “TRAGEDI 11 APRIL 2022 !! RATUSAN NYAWA MELAYANG RIBUAN MAHASISWA BERLARIAN DITEMBAKI HINGGA MATI”","https://turnbackhoax.id/2022/04/27/salah-tragedi-11-april-2022-ratusan-nyawa-melayang-ribuan-mahasiswa-berlarian-ditembaki-hingga-mati/"
"1677582854-807","https://turnbackhoax.id/page/76","[SALAH] “TERLIBAT KUDETA PRESIDEN, DIJEMPUT PAKSA, ANIES BABAK BELUR BEGINI”","https://turnbackhoax.id/2022/04/27/salah-terlibat-kudeta-presiden-dijemput-paksa-anies-babak-belur-begini/"
"1677582854-808","https://turnbackhoax.id/page/76","[SALAH] Partai Islam Belgia Meminta Belgia Mengadopsi Hukum Syariah Jika Menang di Pemilu 2024","https://turnbackhoax.id/2022/04/27/salah-partai-islam-belgia-meminta-belgia-mengadopsi-hukum-syariah-jika-menang-di-pemilu-2024/"
"1677582854-809","https://turnbackhoax.id/page/76","[SALAH] Situs Upgrade Sistem Operasi Windows 11","https://turnbackhoax.id/2022/04/27/salah-situs-upgrade-sistem-operasi-windows-11/"
"1677582854-810","https://turnbackhoax.id/page/76","[SALAH] “Kabar Duka Nunung Meninggal Dunia di Tol Solo-Ngawi Akibat Kecelakaan Maut,ini penjelasannya”","https://turnbackhoax.id/2022/04/27/salah-kabar-duka-nunung-meninggal-dunia-di-tol-solo-ngawi-akibat-kecelakaan-mautini-penjelasannya/"
"1677582854-811","https://turnbackhoax.id/page/76","[SALAH] Foto Perempuan Bela Diri Bunuh Pria yang Mau memperkosa Dirinya.","https://turnbackhoax.id/2022/04/27/salah-foto-perempuan-bela-diri-bunuh-pria-yang-mau-memperkosa-dirinya/"
"1677582854-812","https://turnbackhoax.id/page/76","[SALAH] Moderna Memproduksi Virus dan Vaksin Covid-19 Sebelum Pandemi Terjadi","https://turnbackhoax.id/2022/04/27/salah-moderna-memproduksi-virus-dan-vaksin-covid-19-sebelum-pandemi-terjadi/"
"1677582854-813","https://turnbackhoax.id/page/76","[SALAH] Pesan WhatsApp Bupati Bogor dengan Nomor “081358472640” Memberikan Donasi Kepada Yayasan Pondok Pesantren dan Rumah Tahidz","https://turnbackhoax.id/2022/04/27/salah-pesan-whatsapp-bupati-bogor-dengan-nomor-081358472640-memberikan-donasi-kepada-yayasan-pondok-pesantren-dan-rumah-tahidz/"
"1677582854-814","https://turnbackhoax.id/page/76","[SALAH] Pesan WhatsApp Wakil Bupati Gunungkidul dengan Nomor “081329879795” Menyalurkan Donasi Kepada Yayasan, Masjid, dan Panti Asuhan","https://turnbackhoax.id/2022/04/27/salah-pesan-whatsapp-wakil-bupati-gunungkidul-dengan-nomor-081329879795-menyalurkan-donasi-kepada-yayasan-masjid-dan-panti-asuhan/"
"1677582854-815","https://turnbackhoax.id/page/76","[SALAH] Pemberian Dana Hibah untuk Pembangunan 14 Ruas Jalan di Kabupaten Blitar dari Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR)","https://turnbackhoax.id/2022/04/27/salah-pemberian-dana-hibah-untuk-pembangunan-14-ruas-jalan-di-kabupaten-blitar-dari-kementerian-pekerjaan-umum-dan-perumahan-rakyat-pupr/"
"1677582854-816","https://turnbackhoax.id/page/76","[SALAH] BSSN Pantau Aktivitas Telepon dan Media Sosial Masyarakat","https://turnbackhoax.id/2022/04/27/salah-bssn-pantau-aktivitas-telepon-dan-media-sosial-masyarakat/"
"1677582854-817","https://turnbackhoax.id/page/76","[SALAH] Walikota Dorval di Kanada Menolak Peniadaan Menu Babi di Kantin-Kantin Sekolah","https://turnbackhoax.id/2022/04/27/salah-walikota-dorval-di-kanada-menolak-peniadaan-menu-babi-di-kantin-kantin-sekolah/"
"1677582854-818","https://turnbackhoax.id/page/76","[SALAH] Artikel Merdeka.com Berjudul Ibadah Haji Dibatalkan dan Seluruh Dana Dialihkan untuk Pembangunan IKN","https://turnbackhoax.id/2022/04/27/salah-artikel-merdeka-com-berjudul-ibadah-haji-dibatalkan-dan-seluruh-dana-dialihkan-untuk-pembangunan-ikn/"
"1677582854-819","https://turnbackhoax.id/page/76","[SALAH] Video Kengerian Perang Rusia Dan Ukraina","https://turnbackhoax.id/2022/04/27/salah-video-kengerian-perang-rusia-dan-ukraina/"
"1677582854-820","https://turnbackhoax.id/page/76","[SALAH] Es Krim McDonald’s Mengandung Xylitol","https://turnbackhoax.id/2022/04/27/salah-es-krim-mcdonalds-mengandung-xylitol/"
"1677582860-821","https://turnbackhoax.id/page/75","[SALAH] Pemerintah Akan Ambil Alih Izin Praktik Dokter dari IDI Dampak Terawan Dipecat","https://turnbackhoax.id/2022/05/02/salah-pemerintah-akan-ambil-alih-izin-praktik-dokter-dari-idi-dampak-terawan-dipecat/"
"1677582860-822","https://turnbackhoax.id/page/75","[SALAH] Foto “Pergi Mudik, 7 Orang Meninggal Karena Kecelakaan Tiga di Antaranya Satu Keluarga Meninggal Di jalanan”","https://turnbackhoax.id/2022/05/01/salah-foto-pergi-mudik-7-orang-meninggal-karena-kecelakaan-tiga-di-antaranya-satu-keluarga-meninggal-di-jalanan/"
"1677582860-823","https://turnbackhoax.id/page/75","[SALAH] “Di Arab khotbah ceramah berbau politik langsung di sikat”","https://turnbackhoax.id/2022/05/01/salah-di-arab-khotbah-ceramah-berbau-politik-langsung-di-sikat/"
"1677582860-824","https://turnbackhoax.id/page/75","[SALAH] Kotoran Putih Pada Bayi Baru Lahir Dapat Dihilangkan Apabila Rajin Mengonsumsi Air Kelapa Selama Hamil","https://turnbackhoax.id/2022/05/01/salah-kotoran-putih-pada-bayi-baru-lahir-dapat-dihilangkan-apabila-rajin-mengonsumsi-air-kelapa-selama-hamil/"
"1677582860-825","https://turnbackhoax.id/page/75","[SALAH] Ade Armando Meninggal Dunia","https://turnbackhoax.id/2022/05/01/salah-ade-armando-meninggal-dunia/"
"1677582860-826","https://turnbackhoax.id/page/75","[SALAH] Video Dukungan Jokowi 3 Periode","https://turnbackhoax.id/2022/05/01/salah-video-dukungan-jokowi-3-periode/"
"1677582860-827","https://turnbackhoax.id/page/75","[SALAH] Pesan WhatsApp “Makanan Kaleng Produksi Thailand Terkontaminasi Darah Penderita AIDS” dan “Daftar Minuman Penyebab Kanker”","https://turnbackhoax.id/2022/04/30/salah-pesan-whatsapp-makanan-kaleng-produksi-thailand-terkontaminasi-darah-penderita-aids-dan-daftar-minuman-penyebab-kanker/"
"1677582860-828","https://turnbackhoax.id/page/75","[SALAH] Foto Siswa Sekolah Ukraina Berbaris Membentuk SS untuk Merayakan Ulang Tahun Hitler","https://turnbackhoax.id/2022/04/30/salah-foto-siswa-sekolah-ukraina-berbaris-membentuk-ss-untuk-merayakan-ulang-tahun-hitler/"
"1677582860-829","https://turnbackhoax.id/page/75","[SALAH] Video Joe Biden Kejatuhan Kotoran Burung saat Berpidato","https://turnbackhoax.id/2022/04/30/salah-video-joe-biden-kejatuhan-kotoran-burung-saat-berpidato/"
"1677582860-830","https://turnbackhoax.id/page/75","[SALAH] Pesan Whatsapp Kelengkapan Administrasi Pembayaran Calon Mahasiswa/i Baru Angkatan 2022/2023 Universitas Bengkulu","https://turnbackhoax.id/2022/04/30/salah-pesan-whatsapp-kelengkapan-administrasi-pembayaran-calon-mahasiswa-i-baru-angkatan-2022-2023-universitas-bengkulu/"
"1677582860-831","https://turnbackhoax.id/page/75","[SALAH] Pesan WhatsApp Gubernur Jatim Khofifah Indar Parawansa dengan Nomor “083104245110” Memberikan Donasi Kepada Panti Asuhan dan TPQ","https://turnbackhoax.id/2022/04/30/salah-pesan-whatsapp-gubernur-jatim-khofifah-indar-parawansa-dengan-nomor-083104245110-memberikan-donasi-kepada-panti-asuhan-dan-tpq/"
"1677582860-832","https://turnbackhoax.id/page/75","[SALAH] Video “Penjajah Rusia membuat TikTok”","https://turnbackhoax.id/2022/04/30/salah-video-penjajah-rusia-membuat-tiktok/"
"1677582860-833","https://turnbackhoax.id/page/75","[SALAH] Foto Batu Karang Berbentuk 2 Wajah Manusia di California","https://turnbackhoax.id/2022/04/29/salah-foto-batu-karang-berbentuk-2-wajah-manusia-di-california/"
"1677582860-834","https://turnbackhoax.id/page/75","[SALAH] Foto Festival Thingyan di Myanmar Tahun 2022","https://turnbackhoax.id/2022/04/29/salah-foto-festival-thingyan-di-myanmar-tahun-2022/"
"1677582860-835","https://turnbackhoax.id/page/75","[SALAH] Cuitan Menteri Luar Negeri India Menawarkan Sri Lanka Untuk Menjadi Negara Bagian India","https://turnbackhoax.id/2022/04/29/salah-cuitan-menteri-luar-negeri-india-menawarkan-sri-lanka-untuk-menjadi-negara-bagian-india/"
"1677582860-836","https://turnbackhoax.id/page/75","[SALAH] Video “Ade Armando Bongkar Rahasia Sejak Awal COVID-19 sampai Juni 2021 Sudah 14 Juta Tentara Masuk Indonesia”","https://turnbackhoax.id/2022/04/29/salah-video-ade-armando-bongkar-rahasia-sejak-awal-covid-19-sampai-juni-2021-sudah-14-juta-tentara-masuk-indonesia/"
"1677582860-837","https://turnbackhoax.id/page/75","[SALAH] Foto Paus Gereja Katolik Berada di Kuil Setan","https://turnbackhoax.id/2022/04/29/salah-foto-paus-gereja-katolik-berada-di-kuil-setan/"
"1677582860-838","https://turnbackhoax.id/page/75","[SALAH] Elon Musk Mengaktifkan Kembali Twitter Donald Trump","https://turnbackhoax.id/2022/04/29/salah-elon-musk-mengaktifkan-kembali-twitter-donald-trump/"
"1677582860-839","https://turnbackhoax.id/page/75","[SALAH] Bantuan Voucer Pulsa Senilai Rp2 Juta dari BSSN (Badan Siber Dan Sandi Negara) Untuk Masyarakat Terdampak Covid-19","https://turnbackhoax.id/2022/04/28/salah-bantuan-voucer-pulsa-senilai-rp2-juta-dari-bssn-badan-siber-dan-sandi-negara-untuk-masyarakat-terdampak-covid-19/"
"1677582860-840","https://turnbackhoax.id/page/75","[SALAH] Video “DEMO MAHASISWA 21 APRIL 2022”","https://turnbackhoax.id/2022/04/28/salah-video-demo-mahasiswa-21-april-2022/"
"1677582865-841","https://turnbackhoax.id/page/74","[SALAH] Video Ras Reptil “Ciakahrr”, Penduduk Asli Bumi","https://turnbackhoax.id/2022/05/11/salah-video-ras-reptil-ciakahrr-penduduk-asli-bumi/"
"1677582865-842","https://turnbackhoax.id/page/74","[SALAH] Bob Tutupoly Meninggal Dunia","https://turnbackhoax.id/2022/05/10/salah-bob-tutupoly-meninggal-dunia/"
"1677582865-843","https://turnbackhoax.id/page/74","[SALAH] Campuran Air Panas dan Pare Mampu Bunuh Sel Kanker","https://turnbackhoax.id/2022/05/10/salah-campuran-air-panas-dan-pare-mampu-bunuh-sel-kanker/"
"1677582865-844","https://turnbackhoax.id/page/74","[SALAH] Berita CTV: “Conspiracy theorists keep getting things right; Experts say ‘that’s dangerous’”","https://turnbackhoax.id/2022/05/10/salah-berita-ctv-conspiracy-theorists-keep-getting-things-right-experts-say-thats-dangerous/"
"1677582865-845","https://turnbackhoax.id/page/74","[SALAH] Penyanyi Zinidin Zidan Meninggal Dunia","https://turnbackhoax.id/2022/05/10/salah-penyanyi-zinidin-zidan-meninggal-dunia/"
"1677582865-846","https://turnbackhoax.id/page/74","[SALAH] KPK GELEDAH ANIES KARENA GELAPKAN UANG FORMULA E","https://turnbackhoax.id/2022/05/10/salah-kpk-geledah-anies-karena-gelapkan-uang-formula-e/"
"1677582865-847","https://turnbackhoax.id/page/74","[SALAH] Air Rebusan Rumput Paragis dapat Sembuhkan Kanker","https://turnbackhoax.id/2022/05/09/salah-air-rebusan-rumput-paragis-dapat-sembuhkan-kanker/"
"1677582865-848","https://turnbackhoax.id/page/74","[SALAH] Sulfur Hexaflouride adalah gas yang memiliki kepadatan seperti air","https://turnbackhoax.id/2022/05/09/salah-sulfur-hexaflouride-adalah-gas-yang-memiliki-kepadatan-seperti-air/"
"1677582865-849","https://turnbackhoax.id/page/74","[SALAH] Bulan berada di kutub utara","https://turnbackhoax.id/2022/05/09/salah-bulan-berada-di-kutub-utara/"
"1677582865-850","https://turnbackhoax.id/page/74","[SALAH]: Selamat Jalan Ayah, Selamat Jalan Mas Tukul Arwana","https://turnbackhoax.id/2022/05/09/salah-selamat-jalan-ayah-selamat-jalan-mas-tukul-arwana/"
"1677582865-851","https://turnbackhoax.id/page/74","[SALAH] Video Kapal Perang Rusia Moskva Meledak Akibat Serangan Rudal Ukraina","https://turnbackhoax.id/2022/05/07/salah-video-kapal-perang-rusia-moskva-meledak-akibat-serangan-rudal-ukraina/"
"1677582865-852","https://turnbackhoax.id/page/74","[SALAH] Twitter Bill Gates Telah Ditangguhkan oleh Elon Musk","https://turnbackhoax.id/2022/05/07/salah-twitter-bill-gates-telah-ditangguhkan-oleh-elon-musk/"
"1677582865-853","https://turnbackhoax.id/page/74","[SALAH] “Sholat Ied di Mesjid Istiqlal 300 ribu orang meluber sampai halaman Gereja Katedral..adem”","https://turnbackhoax.id/2022/05/07/salah-sholat-ied-di-mesjid-istiqlal-300-ribu-orang-meluber-sampai-halaman-gereja-katedral-adem/"
"1677582865-854","https://turnbackhoax.id/page/74","[SALAH] Artikel berjudul “Yusuf Mansur melelang motor antiknya seharga 1 milyar, Ini tanggapan Netizen”","https://turnbackhoax.id/2022/05/06/salah-artikel-berjudul-yusuf-mansur-melelang-motor-antiknya-seharga-1-milyar-ini-tanggapan-netizen/"
"1677582865-855","https://turnbackhoax.id/page/74","[SALAH] Innalillahi, Kronologi ‘Berpulangnya’ Stefan William Akibat Kecelakaan Saat Syuting Sinetron","https://turnbackhoax.id/2022/05/06/salah-innalillahi-kronologi-berpulangnya-stefan-william-akibat-kecelakaan-saat-syuting-sinetron/"
"1677582865-856","https://turnbackhoax.id/page/74","[SALAH] Video “ulil amri wahabi semakin stress, dia membuat kode2 biadab”","https://turnbackhoax.id/2022/05/06/salah-video-ulil-amri-wahabi-semakin-stress-dia-membuat-kode2-biadab/"
"1677582865-857","https://turnbackhoax.id/page/74","[SALAH] Presiden Rusia Vladimir Putin memainkan piano lagu Aisah","https://turnbackhoax.id/2022/05/06/salah-presiden-rusia-vladimir-putin-memainkan-piano-lagu-aisah/"
"1677582865-858","https://turnbackhoax.id/page/74","[SALAH] INNALILLAHI!! Kabar Duka Andika Pratama Men1nggal Ak1b4t Tert1mp4 Batu Saat Latihan","https://turnbackhoax.id/2022/05/05/salah-innalillahi-kabar-duka-andika-pratama-men1nggal-ak1b4t-tert1mp4-batu-saat-latihan/"
"1677582865-859","https://turnbackhoax.id/page/74","[SALAH] Video “WNA dari China calon penghuni IKN sudah mulai berdatangan mempergunakan Tradisi pakaian adat Dayak Kalimantan”","https://turnbackhoax.id/2022/05/05/salah-video-wna-dari-china-calon-penghuni-ikn-sudah-mulai-berdatangan-mempergunakan-tradisi-pakaian-adat-dayak-kalimantan/"
"1677582865-860","https://turnbackhoax.id/page/74","[SALAH] “GERD menekan jantung hingga tidak berfungsi”","https://turnbackhoax.id/2022/05/05/salah-gerd-menekan-jantung-hingga-tidak-berfungsi/"
